,Дата,Горизонт,Температура,"прозрачность, м",Chl_a,,
11467,2012-05-16 00:00:00,50,"2,4",13,"1,17",,
11468,2012-05-16 00:00:00,100,3,13,"0,68",,
11469,2012-05-16 00:00:00,150,"3,7",13,"0,16",,
11470,2012-05-16 00:00:00,200,"3,7",13,"0,05",,
11471,2012-05-16 00:00:00,250,"3,7",13,"0,05",,
11472,2012-06-06 00:00:00,0,"3,5",23,"0,17",,
11473,2012-06-06 00:00:00,5,"3,6",23,"0,19",,
11474,2012-06-06 00:00:00,10,"3,6",23,"0,19",,
11475,2012-06-06 00:00:00,25,"3,6",23,"0,17",,
11476,2012-06-06 00:00:00,50,"3,6",23,"0,19",,
11477,2012-06-06 00:00:00,100,"3,6",23,"0,18",,
11478,2012-06-06 00:00:00,150,"3,6",23,"0,19",,
11479,2012-06-06 00:00:00,200,"3,6",23,"0,15",,
11480,2012-06-06 00:00:00,250,"3,6",23,"0,14",,
11481,2012-06-13 00:00:00,0,"3,8",26,"0,19",,
11482,2012-06-13 00:00:00,5,"3,6",26,"0,25",,
11483,2012-06-13 00:00:00,10,"3,6",26,"0,23",,
11484,2012-06-13 00:00:00,25,"3,6",26,"0,20",,
11485,2012-06-13 00:00:00,50,"3,6",26,"0,33",,
11486,2012-06-13 00:00:00,100,"3,6",26,"0,35",,
11487,2012-06-13 00:00:00,150,"3,6",26,"0,27",,
11488,2012-06-13 00:00:00,200,"3,6",26,"0,33",,
11489,2012-06-13 00:00:00,250,"3,6",26,"0,33",,
11490,2012-06-18 00:00:00,0,"4,7",17,"0,32",,
11491,2012-06-18 00:00:00,5,"4,4",17,"0,47",,
11492,2012-06-18 00:00:00,10,4,17,"0,51",,
11493,2012-06-18 00:00:00,25,4,17,"0,53",,
11494,2012-06-18 00:00:00,50,"3,9",17,"0,48",,
11495,2012-06-18 00:00:00,100,"3,8",17,"0,46",,
11496,2012-06-18 00:00:00,150,"3,8",17,"0,41",,
11497,2012-06-18 00:00:00,200,"3,6",17,"0,27",,
11498,2012-06-18 00:00:00,250,"3,6",17,"0,18",,
11499,2012-06-25 00:00:00,0,"3,8",17,"0,30",,
11500,2012-06-25 00:00:00,5,"3,8",17,"0,36",,
11501,2012-06-25 00:00:00,10,"3,8",17,"0,31",,
11502,2012-06-25 00:00:00,25,"3,8",17,"0,36",,
11503,2012-06-25 00:00:00,50,"3,8",17,"0,27",,
11504,2012-06-25 00:00:00,100,"3,8",17,"0,28",,
11505,2012-06-25 00:00:00,150,"3,8",17,"0,32",,
11506,2012-06-25 00:00:00,200,"3,7",17,"0,21",,
11507,2012-06-25 00:00:00,250,"3,7",17,"0,21",,
11508,2012-07-02 00:00:00,0,"5,8",16,"0,38",,
11509,2012-07-02 00:00:00,5,"5,4",16,"0,57",,
11510,2012-07-02 00:00:00,10,"4,8",16,"0,44",,
11511,2012-07-02 00:00:00,25,"4,4",16,"0,30",,
11512,2012-07-02 00:00:00,50,4,16,"0,34",,
11513,2012-07-02 00:00:00,100,"3,9",16,"0,22",,
11514,2012-07-02 00:00:00,150,4,16,"0,22",,
11515,2012-07-02 00:00:00,200,"3,8",16,"0,16",,
11516,2012-07-02 00:00:00,250,"3,8",16,"0,25",,
11517,2012-07-09 00:00:00,0,"8,8","9,5","0,93",,
11518,2012-07-09 00:00:00,5,7,"9,5","0,73",,
11519,2012-07-09 00:00:00,10,"5,8","9,5","1,00",,
11520,2012-07-09 00:00:00,25,"4,6","9,5","1,19",,
11521,2012-07-09 00:00:00,50,4,"9,5","0,37",,
11522,2012-07-09 00:00:00,100,4,"9,5","0,22",,
11523,2012-07-09 00:00:00,150,"3,9","9,5","0,12",,
11524,2012-07-09 00:00:00,200,"3,8","9,5","0,10",,
11525,2012-07-09 00:00:00,250,"3,8","9,5","0,16",,
11526,2012-07-19 00:00:00,0,"7,2",9,"1,23",,
11527,2012-07-19 00:00:00,5,"7,2",9,"1,56",,
11528,2012-07-19 00:00:00,10,"6,6",9,"1,39",,
11529,2012-07-19 00:00:00,25,"5,6",9,"1,47",,
11530,2012-07-19 00:00:00,50,"4,2",9,"0,61",,
11531,2012-07-19 00:00:00,100,"4,2",9,"0,27",,
11532,2012-07-19 00:00:00,150,"3,8",9,"0,21",,
11533,2012-07-19 00:00:00,200,"3,8",9,"0,14",,
11534,2012-07-19 00:00:00,250,"3,8",9,"0,14",,
11535,2012-07-23 00:00:00,0,"5,4","9,5","0,76",,
11536,2012-07-23 00:00:00,5,"5,2","9,5","0,75",,
11537,2012-07-23 00:00:00,10,"4,7","9,5","0,51",,
11538,2012-07-23 00:00:00,25,"4,2","9,5","0,31",,
11539,2012-07-23 00:00:00,50,"4,1","9,5","0,25",,
11540,2012-07-23 00:00:00,100,4,"9,5","0,22",,
11541,2012-07-23 00:00:00,150,4,"9,5","0,21",,
11542,2012-07-23 00:00:00,200,"3,8","9,5","0,15",,
11543,2012-07-23 00:00:00,250,"3,8","9,5","0,28",,
11544,2012-07-31 00:00:00,0,"10,8","8,5","0,93",,
11545,2012-07-31 00:00:00,5,"10,2","8,5","1,14",,
11546,2012-07-31 00:00:00,10,"8,2","8,5","1,14",,
11547,2012-07-31 00:00:00,25,5,"8,5","0,84",,
11548,2012-07-31 00:00:00,50,"4,2","8,5","0,27",,
11549,2012-07-31 00:00:00,100,4,"8,5","0,20",,
11550,2012-07-31 00:00:00,150,4,"8,5","0,12",,
11551,2012-07-31 00:00:00,200,"3,8","8,5","0,08",,
11552,2012-07-31 00:00:00,250,"3,8","8,5","0,07",,
11553,2012-08-06 00:00:00,0,14,8,"1,53",,
11554,2012-08-06 00:00:00,5,14,8,"1,60",,
11555,2012-08-06 00:00:00,10,"13,6",8,"1,73",,
11556,2012-08-06 00:00:00,25,"8,4",8,"1,64",,
11557,2012-08-06 00:00:00,50,"4,5",8,"0,48",,
11558,2012-08-06 00:00:00,100,"4,2",8,"0,14",,
11559,2012-08-06 00:00:00,150,4,8,"0,20",,
11560,2012-08-06 00:00:00,200,"3,9",8,"0,13",,
11561,2012-08-06 00:00:00,250,"3,9",8,"0,12",,
11562,2012-08-17 00:00:00,0,"14,2",8,"1,10",,
11563,2012-08-17 00:00:00,5,"14,1",8,"1,46",,
11564,2012-08-17 00:00:00,10,"13,4",8,"1,50",,
11565,2012-08-17 00:00:00,25,5,8,"1,39",,
11566,2012-08-17 00:00:00,50,"4,1",8,"0,83",,
11567,2012-08-17 00:00:00,100,"3,9",8,"0,14",,
11568,2012-08-17 00:00:00,150,"3,9",8,"0,14",,
11569,2012-08-17 00:00:00,200,"3,8",8,"0,12",,
11570,2012-08-17 00:00:00,250,"3,8",8,"0,11",,
11571,2012-08-23 00:00:00,0,"13,4",6,"1,63",,
11572,2012-08-23 00:00:00,5,"13,2",6,"1,10",,
11573,2012-08-23 00:00:00,10,"13,2",6,"1,88",,
11574,2012-08-23 00:00:00,25,"9,4",6,"1,73",,
11575,2012-08-23 00:00:00,50,"4,2",6,"0,33",,
11576,2012-08-23 00:00:00,100,"3,9",6,"0,16",,
11577,2012-08-23 00:00:00,150,"3,8",6,"0,14",,
11578,2012-08-23 00:00:00,200,"3,8",6,"0,11",,
11579,2012-08-23 00:00:00,250,"3,8",6,"0,10",,
11580,2012-09-02 00:00:00,0,13,7,"1,02",,
11581,2012-09-02 00:00:00,5,"12,9",7,"0,99",,
11582,2012-09-02 00:00:00,10,"12,9",7,"1,14",,
11583,2012-09-02 00:00:00,25,"10,9",7,"0,77",,
11584,2012-09-02 00:00:00,50,"7,6",7,"0,73",,
11585,2012-09-02 00:00:00,100,"4,05",7,"0,12",,
11586,2012-09-02 00:00:00,150,"3,85",7,"0,09",,
11587,2012-09-02 00:00:00,200,"3,8",7,"0,11",,
11588,2012-09-02 00:00:00,250,"3,8",7,"0,08",,
11589,2012-09-25 00:00:00,0,"12,6",8,"1,28",,
11590,2012-09-25 00:00:00,5,"12,6",8,"1,22",,
11591,2012-09-25 00:00:00,10,"12,6",8,"1,21",,
11592,2012-09-25 00:00:00,25,"12,4",8,"1,36",,
11593,2012-09-25 00:00:00,50,11,8,"0,87",,
11594,2012-09-25 00:00:00,100,"4,2",8,"0,14",,
11595,2012-09-25 00:00:00,150,"3,9",8,"0,17",,
11596,2012-09-25 00:00:00,200,"3,8",8,"0,05",,
11597,2012-09-25 00:00:00,250,"3,8",8,"0,06",,
11598,2012-10-04 00:00:00,0,"11,8",10,"1,01",,
11599,2012-10-04 00:00:00,5,"11,4",10,"1,48",,
11600,2012-10-04 00:00:00,10,"11,4",10,"1,42",,
11601,2012-10-04 00:00:00,25,"10,8",10,"0,52",,
11602,2012-10-04 00:00:00,50,"4,6",10,"0,24",,
11603,2012-10-04 00:00:00,100,4,10,"0,14",,
11604,2012-10-04 00:00:00,150,4,10,"0,01",,
11605,2012-10-04 00:00:00,200,"3,9",10,"0,01",,
11606,2012-10-04 00:00:00,250,"3,8",10,"0,01",,
11607,2012-10-17 00:00:00,0,8,11,"1,09",,
11608,2012-10-17 00:00:00,5,8,11,"1,03",,
11609,2012-10-17 00:00:00,10,8,11,"1,03",,
11610,2012-10-17 00:00:00,25,"4,4",11,"0,83",,
11611,2012-10-17 00:00:00,50,4,11,"0,11",,
11612,2012-10-17 00:00:00,100,4,11,"0,11",,
11613,2012-10-17 00:00:00,150,"3,9",11,"0,07",,
11614,2012-10-17 00:00:00,200,"3,8",11,"0,07",,
11615,2012-10-17 00:00:00,250,"3,8",11,"0,08",,
11616,2012-11-07 00:00:00,0,6,"13,5","1,08",,
11617,2012-11-07 00:00:00,5,6,"13,5","0,93",,
11618,2012-11-07 00:00:00,10,"5,9","13,5","0,96",,
11619,2012-11-07 00:00:00,25,"5,8","13,5","0,91",,
11620,2012-11-07 00:00:00,50,"5,8","13,5","0,87",,
11621,2012-11-07 00:00:00,100,"4,8","13,5","0,82",,
11622,2012-11-07 00:00:00,150,"4,8","13,5","0,71",,
11623,2012-11-07 00:00:00,200,"4,2","13,5","0,22",,
11624,2012-11-07 00:00:00,250,"4,2","13,5","0,13",,
11625,2012-11-16 00:00:00,0,"4,8","15,5","0,47",,
11626,2012-11-16 00:00:00,5,5,"15,5","0,45",,
11627,2012-11-16 00:00:00,10,"5,2","15,5","0,45",,
11628,2012-11-16 00:00:00,25,"5,2","15,5","0,45",,
11629,2012-11-16 00:00:00,50,"5,2","15,5","0,46",,
11630,2012-11-16 00:00:00,100,"5,2","15,5","0,44",,
11631,2012-11-16 00:00:00,150,"4,6","15,5","0,41",,
11632,2012-11-16 00:00:00,200,4,"15,5","0,23",,
11633,2012-11-16 00:00:00,250,4,"15,5","0,12",,
11634,2012-11-22 00:00:00,0,5,15,"0,45",,
11635,2012-11-22 00:00:00,5,5,15,"0,47",,
11636,2012-11-22 00:00:00,10,5,15,"0,45",,
11637,2012-11-22 00:00:00,25,5,15,"0,46",,
11638,2012-11-22 00:00:00,50,5,15,"0,43",,
11639,2012-11-22 00:00:00,100,5,15,"0,38",,
11640,2012-11-22 00:00:00,150,4,15,"0,28",,
11641,2012-11-22 00:00:00,200,4,15,"0,15",,
11642,2012-11-22 00:00:00,250,"3,8",15,"0,06",,
11643,2012-12-05 00:00:00,0,"3,4",24,"0,14",,
11644,2012-12-05 00:00:00,5,"3,8",24,"0,14",,
11645,2012-12-05 00:00:00,10,"3,8",24,"0,20",,
11646,2012-12-05 00:00:00,25,"3,8",24,"0,14",,
11647,2012-12-05 00:00:00,50,"3,8",24,"0,18",,
11648,2012-12-05 00:00:00,100,"3,8",24,"0,16",,
11649,2012-12-05 00:00:00,150,"3,8",24,"0,23",,
11650,2012-12-05 00:00:00,200,"3,8",24,"0,11",,
11651,2012-12-05 00:00:00,250,"3,8",24,"0,19",,
11652,2012-12-12 00:00:00,0,"2,4",21,"0,32",,
11653,2012-12-12 00:00:00,5,"2,4",21,"0,15",,
11654,2012-12-12 00:00:00,10,"3,4",21,"0,17",,
11655,2012-12-12 00:00:00,25,"3,4",21,"0,19",,
11656,2012-12-12 00:00:00,50,"3,4",21,"0,28",,
11657,2012-12-12 00:00:00,100,"3,4",21,"0,29",,
11658,2012-12-12 00:00:00,150,"3,8",21,"0,19",,
11659,2012-12-12 00:00:00,200,"3,8",21,"0,72",,
11660,2012-12-12 00:00:00,250,"3,8",21,"0,58",,
11661,2013-02-01 00:00:00,0,"0,2",24,"0,54",,
11662,2013-02-01 00:00:00,5,"0,2",24,"0,76",,
11663,2013-02-01 00:00:00,10,"0,4",24,"0,62",,
11664,2013-02-01 00:00:00,25,"0,4",24,"0,40",,
11665,2013-02-01 00:00:00,50,1,24,"0,15",,
11666,2013-02-01 00:00:00,100,"2,2",24,"0,10",,
11667,2013-02-01 00:00:00,150,"3,4",24,"0,05",,
11668,2013-02-01 00:00:00,200,"3,4",24,"0,13",,
11669,2013-02-01 00:00:00,250,"3,4",24,"0,11",,
11670,2013-02-11 00:00:00,0,"0,2",20,"0,56",,
11671,2013-02-11 00:00:00,5,"0,3",20,"0,75",,
11672,2013-02-11 00:00:00,10,"0,4",20,"0,89",,
11673,2013-02-11 00:00:00,25,"0,4",20,"0,72",,
11674,2013-02-11 00:00:00,50,"0,8",20,"0,27",,
11675,2013-02-11 00:00:00,100,"2,6",20,"0,10",,
11676,2013-02-11 00:00:00,150,"3,4",20,"0,06",,
11677,2013-02-11 00:00:00,200,"3,4",20,"0,05",,
11678,2013-02-11 00:00:00,250,"3,4",20,"0,03",,
11679,2013-02-18 00:00:00,0,"0,4","17,3","0,88",,
11680,2013-02-18 00:00:00,5,"0,4","17,3","1,04",,
11681,2013-02-18 00:00:00,10,"0,4","17,3","0,94",,
11682,2013-02-18 00:00:00,25,"0,6","17,3","0,87",,
11683,2013-02-18 00:00:00,50,"0,8","17,3","0,30",,
11684,2013-02-18 00:00:00,100,"2,4","17,3","0,01",,
11685,2013-02-18 00:00:00,150,"3,4","17,3","0,10",,
11686,2013-02-18 00:00:00,200,"3,4","17,3","0,06",,
11687,2013-02-18 00:00:00,250,"3,4","17,3","0,07",,
11688,2013-02-25 00:00:00,0,"0,3","17,5","1,06",,
11689,2013-02-25 00:00:00,5,"0,4","17,5","1,09",,
11690,2013-02-25 00:00:00,10,"0,4","17,5","1,21",,
11691,2013-02-25 00:00:00,25,"0,6","17,5","0,79",,
11692,2013-02-25 00:00:00,50,"1,2","17,5","0,22",,
11693,2013-02-25 00:00:00,100,"2,4","17,5","0,11",,
11694,2013-02-25 00:00:00,150,"3,4","17,5","0,07",,
11695,2013-02-25 00:00:00,200,"3,6","17,5","0,11",,
11696,2013-02-25 00:00:00,250,"3,6","17,5","0,09",,
11697,2013-03-13 00:00:00,0,"0,6","10,5","9,02",,
11698,2013-03-13 00:00:00,5,"0,8","10,5","1,44",,
11699,2013-03-13 00:00:00,10,"0,8","10,5","1,39",,
11700,2013-03-13 00:00:00,25,"0,8","10,5","1,35",,
11701,2013-03-13 00:00:00,50,"1,4","10,5","0,28",,
11702,2013-03-13 00:00:00,100,"2,9","10,5","0,12",,
11703,2013-03-13 00:00:00,150,"3,6","10,5","0,10",,
11704,2013-03-13 00:00:00,200,"3,6","10,5","0,12",,
11705,2013-03-13 00:00:00,250,"3,4","10,5","0,13",,
11706,2013-03-25 00:00:00,0,"0,6",12,"6,15",,
11707,2013-03-25 00:00:00,5,"0,8",12,"1,21",,
11708,2013-03-25 00:00:00,10,"0,8",12,"1,20",,
11709,2013-03-25 00:00:00,25,"0,9",12,"1,27",,
11710,2013-03-25 00:00:00,50,1,12,"1,24",,
11711,2013-03-25 00:00:00,100,3,12,"0,11",,
11712,2013-03-25 00:00:00,150,"3,1",12,"0,11",,
11713,2013-03-25 00:00:00,200,"3,4",12,"0,07",,
11714,2013-03-25 00:00:00,250,"3,4",12,"0,11",,
11715,2013-04-04 00:00:00,0,"0,8",12,"17,98",,
11716,2013-04-04 00:00:00,5,"0,9",12,"1,12",,
11717,2013-04-04 00:00:00,10,"0,9",12,"1,17",,
11718,2013-04-04 00:00:00,25,"0,9",12,"1,17",,
11719,2013-04-04 00:00:00,50,"1,2",12,"1,25",,
11720,2013-04-04 00:00:00,100,3,12,"0,07",,
11721,2013-04-04 00:00:00,150,"3,5",12,"0,07",,
11722,2013-04-04 00:00:00,200,"3,4",12,"0,07",,
11723,2013-04-04 00:00:00,250,"3,4",12,"0,12",,
11724,2013-05-21 00:00:00,0,2,15,"1,76",,
11725,2013-05-21 00:00:00,5,2,15,"1,83",,
11726,2013-05-21 00:00:00,10,2,15,"2,15",,
11727,2013-05-21 00:00:00,25,"2,4",15,"1,89",,
11728,2013-05-21 00:00:00,50,"2,4",15,"2,03",,
11729,2013-05-21 00:00:00,100,"2,4",15,"1,64",,
11730,2013-05-21 00:00:00,150,"3,5",15,"0,11",,
11731,2013-05-21 00:00:00,200,"3,5",15,"0,11",,
11732,2013-05-21 00:00:00,250,"3,5",15,"0,11",,
11733,2013-06-04 00:00:00,0,"3,2",14,"0,94",,
11734,2013-06-04 00:00:00,5,"3,2",14,"1,04",,
11735,2013-06-04 00:00:00,10,"3,2",14,"0,94",,
11736,2013-06-04 00:00:00,25,"3,2",14,"0,86",,
11737,2013-06-04 00:00:00,50,"3,2",14,"0,87",,
11738,2013-06-04 00:00:00,100,"3,2",14,"1,03",,
11739,2013-06-04 00:00:00,150,"3,3",14,"0,98",,
11740,2013-06-04 00:00:00,200,"3,4",14,"0,79",,
11741,2013-06-04 00:00:00,250,"3,4",14,"0,56",,
11742,2013-06-17 00:00:00,0,"3,6",19,"0,65",,
11743,2013-06-17 00:00:00,5,"3,6",19,"0,68",,
11744,2013-06-17 00:00:00,10,"3,6",19,"0,63",,
11745,2013-06-17 00:00:00,25,"3,6",19,"0,68",,
11746,2013-06-17 00:00:00,50,"3,6",19,"0,52",,
11747,2013-06-17 00:00:00,100,"3,6",19,"0,59",,
11748,2013-06-17 00:00:00,150,"3,5",19,"0,62",,
11749,2013-06-17 00:00:00,200,"3,4",19,"0,63",,
11750,2013-06-17 00:00:00,250,"3,4",19,"0,65",,
11751,2013-06-24 00:00:00,0,"4,2",17,"0,57",,
11752,2013-06-24 00:00:00,5,"4,2",17,"0,64",,
11753,2013-06-24 00:00:00,10,4,17,"0,67",,
11754,2013-06-24 00:00:00,25,4,17,"0,68",,
11755,2013-06-24 00:00:00,50,4,17,"0,59",,
11756,2013-06-24 00:00:00,100,"3,9",17,"0,55",,
11757,2013-06-24 00:00:00,150,"3,8",17,"0,47",,
11758,2013-06-24 00:00:00,200,"3,4",17,"0,58",,
11759,2013-06-24 00:00:00,250,"3,4",17,"0,63",,
11760,2013-07-03 00:00:00,0,"5,1",15,"1,05",,
11761,2013-07-03 00:00:00,5,"5,1",15,"1,15",,
11762,2013-07-03 00:00:00,10,5,15,"0,89",,
11763,2013-07-03 00:00:00,25,5,15,"0,96",,
11764,2013-07-03 00:00:00,50,"4,8",15,"0,96",,
11765,2013-07-03 00:00:00,100,"3,8",15,"0,41",,
11766,2013-07-03 00:00:00,150,"3,8",15,"0,58",,
11767,2013-07-03 00:00:00,200,"3,8",15,"0,29",,
11768,2013-07-03 00:00:00,250,"3,8",15,"0,21",,
11769,2013-07-09 00:00:00,0,"6,2",16,"0,81",,
11770,2013-07-09 00:00:00,5,"5,1",16,"0,61",,
11771,2013-07-09 00:00:00,10,"4,7",16,"1,02",,
11772,2013-07-09 00:00:00,25,"4,2",16,"0,50",,
11773,2013-07-09 00:00:00,50,4,16,"0,44",,
11774,2013-07-09 00:00:00,100,4,16,"0,36",,
11775,2013-07-09 00:00:00,150,"3,9",16,"0,33",,
11776,2013-07-09 00:00:00,200,"3,8",16,"0,31",,
11777,2013-07-09 00:00:00,250,"3,8",16,"0,24",,
11778,2013-07-16 00:00:00,0,7,"10,5","0,94",,
11779,2013-07-16 00:00:00,5,"6,8","10,5","1,01",,
11780,2013-07-16 00:00:00,10,"4,8","10,5","1,33",,
11781,2013-07-16 00:00:00,25,"4,4","10,5","0,93",,
11782,2013-07-16 00:00:00,50,"4,2","10,5","0,63",,
11783,2013-07-16 00:00:00,100,"3,9","10,5","0,37",,
11784,2013-07-16 00:00:00,150,"3,8","10,5","0,25",,
11785,2013-07-16 00:00:00,200,"3,7","10,5","0,16",,
11786,2013-07-16 00:00:00,250,"3,6","10,5","0,17",,
11787,2013-07-26 00:00:00,0,"8,8","7,5","2,30",,
11788,2013-07-26 00:00:00,5,8,"7,5","2,19",,
11789,2013-07-26 00:00:00,10,"7,9","7,5","2,75",,
11790,2013-07-26 00:00:00,25,"6,3","7,5","2,37",,
11791,2013-07-26 00:00:00,50,"4,2","7,5","0,53",,
11792,2013-07-26 00:00:00,100,"3,9","7,5","0,20",,
11793,2013-07-26 00:00:00,150,"3,8","7,5","0,23",,
11794,2013-07-26 00:00:00,200,"3,7","7,5","0,12",,
11795,2013-07-26 00:00:00,250,"3,6","7,5","0,14",,
11796,2013-07-31 00:00:00,0,"13,2","6,5","1,44",,
11797,2013-07-31 00:00:00,5,"10,4","6,5","1,97",,
11798,2013-07-31 00:00:00,10,8,"6,5","2,84",,
11799,2013-07-31 00:00:00,25,"5,8","6,5","1,06",,
11800,2013-07-31 00:00:00,50,"4,2","6,5","0,37",,
11801,2013-07-31 00:00:00,100,4,"6,5","0,20",,
11802,2013-07-31 00:00:00,150,4,"6,5","0,17",,
11803,2013-07-31 00:00:00,200,"3,8","6,5","0,17",,
11804,2013-07-31 00:00:00,250,"3,4","6,5","0,17",,
11805,2013-08-06 00:00:00,0,"7,6",8,"1,70",,
11806,2013-08-06 00:00:00,5,"7,4",8,"1,59",,
11807,2013-08-06 00:00:00,10,"6,2",8,"1,10",,
11808,2013-08-06 00:00:00,25,"4,4",8,"0,44",,
11809,2013-08-06 00:00:00,50,4,8,"0,22",,
11810,2013-08-06 00:00:00,100,"3,8",8,"0,20",,
11811,2013-08-06 00:00:00,150,"3,8",8,"0,13",,
11812,2013-08-06 00:00:00,200,"3,6",8,"0,02",,
11813,2013-08-06 00:00:00,250,"3,6",8,"0,16",,
11814,2013-08-13 00:00:00,0,8,7,"1,47",,
11815,2013-08-13 00:00:00,5,"5,8",7,"1,72",,
11816,2013-08-13 00:00:00,10,"5,4",7,"1,47",,
11817,2013-08-13 00:00:00,25,"4,8",7,"0,65",,
11818,2013-08-13 00:00:00,50,"4,3",7,"0,28",,
11819,2013-08-13 00:00:00,100,4,7,"0,17",,
11820,2013-08-13 00:00:00,150,"3,9",7,"0,13",,
11821,2013-08-13 00:00:00,200,"3,9",7,"0,10",,
11822,2013-08-13 00:00:00,250,"3,8",7,"0,19",,
11823,2013-08-22 00:00:00,0,9,8,"1,50",,
11824,2013-08-22 00:00:00,5,"7,4",8,"1,90",,
11825,2013-08-22 00:00:00,10,"6,8",8,"1,89",,
11826,2013-08-22 00:00:00,25,"4,8",8,"0,96",,
11827,2013-08-22 00:00:00,50,"4,2",8,"0,25",,
11828,2013-08-22 00:00:00,100,4,8,"0,19",,
11829,2013-08-22 00:00:00,150,"3,9",8,"0,15",,
11830,2013-08-22 00:00:00,200,"3,8",8,"0,13",,
11831,2013-08-22 00:00:00,250,"3,4",8,"0,13",,
11832,2013-08-27 00:00:00,0,11,"9,5","1,35",,
11833,2013-08-27 00:00:00,5,"10,8","9,5","1,37",,
11834,2013-08-27 00:00:00,10,"10,2","9,5","1,65",,
11835,2013-08-27 00:00:00,25,9,"9,5","1,81",,
11836,2013-08-27 00:00:00,50,"5,6","9,5","1,19",,
11837,2013-08-27 00:00:00,100,"3,8","9,5","0,15",,
11838,2013-08-27 00:00:00,150,"3,8","9,5","0,19",,
11839,2013-08-27 00:00:00,200,"3,8","9,5","0,10",,
11840,2013-08-27 00:00:00,250,"3,8","9,5","0,14",,
11841,2013-09-04 00:00:00,0,"12,3",9,"1,35",,
11842,2013-09-04 00:00:00,5,"12,2",9,"1,56",,
11843,2013-09-04 00:00:00,10,"12,2",9,"1,60",,
11844,2013-09-04 00:00:00,25,"9,8",9,"1,67",,
11845,2013-09-04 00:00:00,50,"4,8",9,"0,74",,
11846,2013-09-04 00:00:00,100,"4,1",9,"0,20",,
11847,2013-09-04 00:00:00,150,4,9,"0,15",,
11848,2013-09-04 00:00:00,200,"3,9",9,"0,13",,
11849,2013-09-04 00:00:00,250,"3,8",9,"0,15",,
11850,2013-09-13 00:00:00,0,,,"1,43",,
11851,2013-09-13 00:00:00,5,,,"1,36",,
11852,2013-09-13 00:00:00,10,,,"1,45",,
11853,2013-09-13 00:00:00,25,,,"1,49",,
11854,2013-09-13 00:00:00,50,,,"0,78",,
11855,2013-09-13 00:00:00,100,,,"0,23",,
11856,2013-09-13 00:00:00,150,,,"0,17",,
11857,2013-09-13 00:00:00,200,,,"0,12",,
11858,2013-09-13 00:00:00,250,,,"0,15",,
11859,2013-10-01 00:00:00,0,"8,6",9,"1,22",,
11860,2013-10-01 00:00:00,5,"8,7",9,"1,60",,
11861,2013-10-01 00:00:00,10,"8,7",9,"1,74",,
11862,2013-10-01 00:00:00,25,"8,3",9,"0,67",,
11863,2013-10-01 00:00:00,50,"6,9",9,"0,92",,
11864,2013-10-01 00:00:00,100,"5,4",9,"0,71",,
11865,2013-10-01 00:00:00,150,"4,6",9,"0,41",,
11866,2013-10-01 00:00:00,200,4,9,"0,07",,
11867,2013-10-01 00:00:00,250,4,9,"0,18",,
11868,2013-10-09 00:00:00,0,"7,5",9,"1,22",,
11869,2013-10-09 00:00:00,5,"7,5",9,"1,28",,
11870,2013-10-09 00:00:00,10,"7,5",9,"1,37",,
11871,2013-10-09 00:00:00,25,"7,4",9,"1,29",,
11872,2013-10-09 00:00:00,50,7,9,"1,12",,
11873,2013-10-09 00:00:00,100,"6,2",9,"1,03",,
11874,2013-10-09 00:00:00,150,"4,4",9,"0,31",,
11875,2013-10-09 00:00:00,200,"3,8",9,"0,16",,
11876,2013-10-09 00:00:00,250,"3,8",9,"0,12",,
11877,2013-10-16 00:00:00,0,"6,8","10,5","1,16",,
11878,2013-10-16 00:00:00,5,"6,8","10,5","0,94",,
11879,2013-10-16 00:00:00,10,"6,8","10,5","0,93",,
11880,2013-10-16 00:00:00,25,"6,8","10,5","0,80",,
11881,2013-10-16 00:00:00,50,6,"10,5","0,42",,
11882,2013-10-16 00:00:00,100,"5,8","10,5","1,20",,
11883,2013-10-16 00:00:00,150,"5,2","10,5","0,94",,
11884,2013-10-16 00:00:00,200,4,"10,5","0,19",,
11885,2013-10-16 00:00:00,250,4,"10,5","0,08",,
11886,2013-10-24 00:00:00,0,"5,7",12,"0,91",,
11887,2013-10-24 00:00:00,5,"5,8",12,"0,85",,
11888,2013-10-24 00:00:00,10,"5,9",12,"0,84",,
11889,2013-10-24 00:00:00,25,"5,9",12,"0,81",,
11890,2013-10-24 00:00:00,50,"5,9",12,"0,84",,
11891,2013-10-24 00:00:00,100,"5,8",12,"0,80",,
11892,2013-10-24 00:00:00,150,5,12,"0,52",,
11893,2013-10-24 00:00:00,200,"4,2",12,"0,28",,
11894,2013-10-24 00:00:00,250,"3,8",12,"0,11",,
11895,2013-10-29 00:00:00,0,"5,4",13,"0,63",,
11896,2013-10-29 00:00:00,5,"5,4",13,"0,66",,
11897,2013-10-29 00:00:00,10,"5,4",13,"0,64",,
11898,2013-10-29 00:00:00,25,"5,4",13,"0,63",,
11899,2013-10-29 00:00:00,50,"5,4",13,"0,70",,
11900,2013-10-29 00:00:00,100,"5,4",13,"0,73",,
11901,2013-10-29 00:00:00,150,"5,4",13,"0,61",,
11902,2013-10-29 00:00:00,200,5,13,"0,52",,
11903,2013-10-29 00:00:00,250,"4,3",13,"0,23",,
11904,2013-11-05 00:00:00,0,"5,5",13,"0,70",,
11905,2013-11-05 00:00:00,5,"5,5",13,"0,51",,
11906,2013-11-05 00:00:00,10,"5,5",13,"0,53",,
